index,participant_index,age,gender,trial_number,expectedness,comfortable,propensity,image_set,image_set_repeat,noisiness,oddity,quadrant,c_expect,c_comfrt,c_prpnst,c_noise,c_oddity,c_oddnse
1493,47,46,"Male",21,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",4,2,"0 - Low","0 - None",1,2,1,0,0,0,0
1494,47,46,"Male",22,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",14,1,"1 - High","0 - None",2,2,2,0,1,0,0
1495,47,46,"Male",23,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",14,2,"1 - High","1 - Present",4,4,2,0,1,1,1
1496,47,46,"Male",24,"3 - Indifferent / Can't Decide","3 - Yes, but would not be feel nice","0 - adventurous",13,2,"0 - Low","0 - None",1,3,3,0,0,0,0
1497,47,46,"Male",25,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","0 - adventurous",3,2,"0 - Low","0 - None",1,2,3,0,0,0,0
1498,47,46,"Male",26,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",5,2,"0 - Low","0 - None",1,2,1,0,0,0,0
1499,47,46,"Male",27,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",15,2,"1 - High","0 - None",2,4,2,0,1,0,0
1500,47,46,"Male",28,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","0 - adventurous",2,2,"1 - High","0 - None",2,2,3,0,1,0,0
1501,47,46,"Male",29,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",10,1,"0 - Low","1 - Present",3,4,1,0,0,1,0
1502,47,46,"Male",30,"3 - Indifferent / Can't Decide","2 - Yes, a bit inconvenient but manageable","0 - adventurous",8,2,"1 - High","1 - Present",4,3,2,0,1,1,1
1503,47,46,"Male",31,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","0 - adventurous",10,2,"1 - High","0 - None",2,2,3,0,1,0,0
1504,47,46,"Male",32,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",12,2,"1 - High","0 - None",2,2,2,0,1,0,0
1505,48,34,"Male",1,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",1,1,"1 - High","1 - Present",4,5,4,0,1,1,1
1506,48,34,"Male",2,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",9,1,"0 - Low","1 - Present",3,4,1,0,0,1,0
1507,48,34,"Male",3,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",3,1,"1 - High","1 - Present",4,5,1,0,1,1,1
1508,48,34,"Male",4,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",6,1,"1 - High","1 - Present",4,5,4,0,1,1,1
1509,48,34,"Male",5,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",13,1,"0 - Low","0 - None",1,1,1,0,0,0,0
1510,48,34,"Male",6,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",5,1,"1 - High","0 - None",2,2,1,0,1,0,0
1511,48,34,"Male",7,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",12,1,"1 - High","0 - None",2,1,1,0,1,0,0
1512,48,34,"Male",8,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",2,1,"1 - High","1 - Present",4,5,3,0,1,1,1
1513,48,34,"Male",9,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",15,1,"0 - Low","1 - Present",3,5,2,0,0,1,0
1514,48,34,"Male",10,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",7,1,"1 - High","1 - Present",4,4,1,0,1,1,1
1515,48,34,"Male",11,"3 - Indifferent / Can't Decide","1 - Absolutely Yes","0 - adventurous",8,1,"0 - Low","1 - Present",3,3,1,0,0,1,0
1516,48,34,"Male",12,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",4,1,"0 - Low","0 - None",1,4,1,0,0,0,0
1517,48,34,"Male",13,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",13,2,"0 - Low","1 - Present",3,5,1,0,0,1,0
1518,48,34,"Male",14,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",16,1,"0 - Low","1 - Present",3,5,1,0,0,1,0
1519,48,34,"Male",15,"1 - Completely Expected","3 - Yes, but would not be feel nice","0 - adventurous",1,2,"1 - High","0 - None",2,1,3,0,1,0,0
1520,48,34,"Male",16,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",6,2,"1 - High","0 - None",2,1,1,0,1,0,0
1521,48,34,"Male",17,"1 - Completely Expected","3 - Yes, but would not be feel nice","0 - adventurous",15,2,"0 - Low","0 - None",1,1,3,0,0,0,0
1522,48,34,"Male",18,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",10,1,"1 - High","0 - None",2,1,2,0,1,0,0
1523,48,34,"Male",19,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",11,1,"0 - Low","1 - Present",3,5,2,0,0,1,0
1524,48,34,"Male",20,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",2,2,"1 - High","1 - Present",4,5,3,0,1,1,1
1525,48,34,"Male",21,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",11,2,"1 - High","0 - None",2,1,2,0,1,0,0
1526,48,34,"Male",22,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",14,1,"0 - Low","0 - None",1,1,1,0,0,0,0
1527,48,34,"Male",23,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",12,2,"1 - High","0 - None",2,1,1,0,1,0,0
1528,48,34,"Male",24,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",4,2,"0 - Low","0 - None",1,4,1,0,0,0,0
1529,48,34,"Male",25,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",14,2,"1 - High","0 - None",2,1,2,0,1,0,0
1530,48,34,"Male",26,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",16,2,"0 - Low","1 - Present",3,5,1,0,0,1,0
1531,48,34,"Male",27,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",9,2,"0 - Low","1 - Present",3,4,2,0,0,1,0
1532,48,34,"Male",28,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",8,2,"0 - Low","0 - None",1,1,1,0,0,0,0
1533,48,34,"Male",29,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",10,2,"0 - Low","0 - None",1,1,1,0,0,0,0
1534,48,34,"Male",30,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",3,2,"1 - High","1 - Present",4,5,1,0,1,1,1
1535,48,34,"Male",31,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",7,2,"0 - Low","0 - None",1,1,1,0,0,0,0
1536,48,34,"Male",32,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",5,2,"1 - High","1 - Present",4,5,1,0,1,1,1
1537,49,44,"Male",1,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",2,1,"1 - High","0 - None",2,1,1,0,1,0,0
1538,49,44,"Male",2,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",13,1,"1 - High","0 - None",2,2,2,0,1,0,0
1539,49,44,"Male",3,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","0 - adventurous",15,1,"0 - Low","0 - None",1,2,3,0,0,0,0
1540,49,44,"Male",4,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",10,1,"0 - Low","1 - Present",3,5,1,0,0,1,0
1541,49,44,"Male",5,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",4,1,"1 - High","0 - None",2,1,1,0,1,0,0
1542,49,44,"Male",6,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",7,1,"1 - High","0 - None",2,1,1,0,1,0,0
1543,49,44,"Male",7,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",2,2,"0 - Low","1 - Present",3,5,3,0,0,1,0
1544,49,44,"Male",8,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","0 - adventurous",13,2,"0 - Low","0 - None",1,2,3,0,0,0,0
1545,49,44,"Male",9,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",15,2,"1 - High","1 - Present",4,5,2,0,1,1,1
1546,49,44,"Male",10,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",10,2,"1 - High","1 - Present",4,5,3,0,1,1,1
1547,49,44,"Male",11,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",8,1,"1 - High","1 - Present",4,4,1,0,1,1,1
1548,49,44,"Male",12,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",9,1,"0 - Low","1 - Present",3,5,2,0,0,1,0
1549,49,44,"Male",13,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",16,1,"0 - Low","0 - None",1,1,1,0,0,0,0
1550,49,44,"Male",14,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",1,1,"1 - High","1 - Present",4,5,3,0,1,1,1
1551,49,44,"Male",15,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",14,1,"1 - High","1 - Present",4,5,3,0,1,1,1
1552,49,44,"Male",16,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",12,1,"0 - Low","0 - None",1,1,1,0,0,0,0
1553,49,44,"Male",17,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",6,1,"1 - High","1 - Present",4,5,4,0,1,1,1
1554,49,44,"Male",18,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",3,1,"0 - Low","1 - Present",3,5,1,0,0,1,0
1555,49,44,"Male",19,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",12,2,"1 - High","1 - Present",4,5,3,0,1,1,1
1556,49,44,"Male",20,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",6,2,"1 - High","0 - None",2,1,1,0,1,0,0
1557,49,44,"Male",21,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",3,2,"0 - Low","1 - Present",3,5,2,0,0,1,0
1558,49,44,"Male",22,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",5,1,"0 - Low","0 - None",1,1,1,0,0,0,0
1559,49,44,"Male",23,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",1,2,"1 - High","0 - None",2,1,1,0,1,0,0
1560,49,44,"Male",24,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",5,2,"1 - High","0 - None",2,1,1,0,1,0,0
1561,49,44,"Male",25,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",9,2,"0 - Low","0 - None",1,1,1,0,0,0,0
1562,49,44,"Male",26,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",7,2,"1 - High","0 - None",2,1,1,0,1,0,0
1563,49,44,"Male",27,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",11,1,"0 - Low","0 - None",1,4,1,0,0,0,0
1564,49,44,"Male",28,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",11,2,"0 - Low","1 - Present",3,5,3,0,0,1,0
1565,49,44,"Male",29,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",4,2,"1 - High","1 - Present",4,4,2,0,1,1,1
1566,49,44,"Male",30,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",8,2,"0 - Low","1 - Present",3,5,1,0,0,1,0
1567,49,44,"Male",31,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",16,2,"0 - Low","0 - None",1,1,1,0,0,0,0
1568,49,44,"Male",32,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",14,2,"0 - Low","1 - Present",3,5,2,0,0,1,0
1569,50,30,"Female",1,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",2,1,"1 - High","0 - None",2,1,2,1,1,0,0
1570,50,30,"Female",2,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",5,1,"0 - Low","1 - Present",3,5,3,1,0,1,0
1571,50,30,"Female",3,"1 - Completely Expected","4 - Certainly Not","1 - cautious",7,1,"1 - High","0 - None",2,1,4,1,1,0,0
1572,50,30,"Female",4,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",6,1,"0 - Low","1 - Present",3,5,3,1,0,1,0
1573,50,30,"Female",5,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",16,1,"1 - High","1 - Present",4,5,2,1,1,1,1
1574,50,30,"Female",6,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",14,1,"1 - High","0 - None",2,1,2,1,1,0,0
1575,50,30,"Female",7,"4 - Somewhat Unexpected","4 - Certainly Not","1 - cautious",11,1,"1 - High","0 - None",2,4,4,1,1,0,0
1576,50,30,"Female",8,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",12,1,"0 - Low","1 - Present",3,5,4,1,0,1,0
1577,50,30,"Female",9,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,2,"0 - Low","0 - None",1,1,1,1,0,0,0
1578,50,30,"Female",10,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",6,2,"1 - High","1 - Present",4,5,4,1,1,1,1
1579,50,30,"Female",11,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",8,1,"1 - High","1 - Present",4,4,2,1,1,1,1
1580,50,30,"Female",12,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",9,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1581,50,30,"Female",13,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",12,2,"0 - Low","1 - Present",3,5,4,1,0,1,0
1582,50,30,"Female",14,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",1,1,"1 - High","1 - Present",4,5,2,1,1,1,1
1583,50,30,"Female",15,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",8,2,"0 - Low","1 - Present",3,2,2,1,0,1,0
1584,50,30,"Female",16,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",10,1,"0 - Low","1 - Present",3,5,3,1,0,1,0
1585,50,30,"Female",17,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",3,1,"1 - High","0 - None",2,1,3,1,1,0,0
1586,50,30,"Female",18,"3 - Indifferent / Can't Decide","2 - Yes, a bit inconvenient but manageable","1 - cautious",4,1,"0 - Low","0 - None",1,3,2,1,0,0,0
1587,50,30,"Female",19,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",11,2,"0 - Low","1 - Present",3,5,4,1,0,1,0
1588,50,30,"Female",20,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",13,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1589,50,30,"Female",21,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",15,1,"1 - High","0 - None",2,1,2,1,1,0,0
1590,50,30,"Female",22,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",5,2,"0 - Low","0 - None",1,1,2,1,0,0,0
1591,50,30,"Female",23,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",1,2,"1 - High","1 - Present",4,5,2,1,1,1,1
1592,50,30,"Female",24,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",7,2,"0 - Low","0 - None",1,1,2,1,0,0,0
1593,50,30,"Female",25,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",15,2,"1 - High","1 - Present",4,5,4,1,1,1,1
1594,50,30,"Female",26,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",2,2,"0 - Low","1 - Present",3,5,2,1,0,1,0
1595,50,30,"Female",27,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",13,2,"1 - High","1 - Present",4,5,2,1,1,1,1
1596,50,30,"Female",28,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",3,2,"1 - High","0 - None",2,1,3,1,1,0,0
1597,50,30,"Female",29,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",4,2,"1 - High","0 - None",2,1,3,1,1,0,0
1598,50,30,"Female",30,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",9,2,"0 - Low","0 - None",1,1,2,1,0,0,0
1599,50,30,"Female",31,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",10,2,"0 - Low","0 - None",1,1,1,1,0,0,0
1600,50,30,"Female",32,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",14,2,"1 - High","1 - Present",4,5,4,1,1,1,1
1601,51,36,"Female",1,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",5,1,"1 - High","1 - Present",4,5,1,1,1,1,1
1602,51,36,"Female",2,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",6,1,"0 - Low","1 - Present",3,4,2,1,0,1,0
1603,51,36,"Female",3,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",16,1,"0 - Low","1 - Present",3,5,4,1,0,1,0
1604,51,36,"Female",4,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",4,1,"1 - High","1 - Present",4,4,2,1,1,1,1
1605,51,36,"Female",5,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",3,1,"0 - Low","0 - None",1,4,1,1,0,0,0
1606,51,36,"Female",6,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",13,1,"1 - High","1 - Present",4,5,4,1,1,1,1
1607,51,36,"Female",7,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","1 - cautious",16,2,"1 - High","0 - None",2,2,3,1,1,0,0
1608,51,36,"Female",8,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",9,1,"1 - High","0 - None",2,2,2,1,1,0,0
1609,51,36,"Female",9,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",14,1,"1 - High","1 - Present",4,5,3,1,1,1,1
1610,51,36,"Female",10,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",12,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1611,51,36,"Female",11,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",11,1,"1 - High","0 - None",2,5,4,1,1,0,0
1612,51,36,"Female",12,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",10,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1613,51,36,"Female",13,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",1,1,"1 - High","1 - Present",4,5,4,1,1,1,1
1614,51,36,"Female",14,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",14,2,"1 - High","0 - None",2,1,1,1,1,0,0
1615,51,36,"Female",15,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",6,2,"0 - Low","0 - None",1,1,1,1,0,0,0
1616,51,36,"Female",16,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",13,2,"0 - Low","0 - None",1,1,2,1,0,0,0
1617,51,36,"Female",17,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",2,1,"1 - High","0 - None",2,1,1,1,1,0,0
1618,51,36,"Female",18,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",15,1,"0 - Low","1 - Present",3,5,4,1,0,1,0
1619,51,36,"Female",19,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",7,1,"1 - High","0 - None",2,1,1,1,1,0,0
1620,51,36,"Female",20,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",11,2,"1 - High","1 - Present",4,5,4,1,1,1,1
1621,51,36,"Female",21,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",12,2,"0 - Low","1 - Present",3,5,4,1,0,1,0
1622,51,36,"Female",22,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",8,1,"1 - High","0 - None",2,1,1,1,1,0,0
1623,51,36,"Female",23,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",15,2,"0 - Low","1 - Present",3,5,4,1,0,1,0
1624,51,36,"Female",24,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",3,2,"0 - Low","0 - None",1,2,2,1,0,0,0
1625,51,36,"Female",25,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",9,2,"0 - Low","0 - None",1,2,1,1,0,0,0
1626,51,36,"Female",26,"4 - Somewhat Unexpected","4 - Certainly Not","1 - cautious",1,2,"0 - Low","1 - Present",3,4,4,1,0,1,0
1627,51,36,"Female",27,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",10,2,"1 - High","1 - Present",4,5,3,1,1,1,1
1628,51,36,"Female",28,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",4,2,"0 - Low","0 - None",1,2,2,1,0,0,0
1629,51,36,"Female",29,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",8,2,"1 - High","0 - None",2,1,1,1,1,0,0
1630,51,36,"Female",30,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",2,2,"0 - Low","1 - Present",3,1,1,1,0,1,0
1631,51,36,"Female",31,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",7,2,"0 - Low","1 - Present",3,1,1,1,0,1,0
1632,51,36,"Female",32,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",5,2,"1 - High","1 - Present",4,5,1,1,1,1,1
1633,52,46,"Female",1,"2 - Somewhat Expected","4 - Certainly Not","1 - cautious",11,1,"0 - Low","0 - None",1,2,4,1,0,0,0
1634,52,46,"Female",2,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",8,1,"1 - High","0 - None",2,1,1,1,1,0,0
1635,52,46,"Female",3,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",14,1,"1 - High","0 - None",2,1,1,1,1,0,0
1636,52,46,"Female",4,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","1 - cautious",15,1,"0 - Low","0 - None",1,2,3,1,0,0,0
1637,52,46,"Female",5,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",13,1,"1 - High","1 - Present",4,5,3,1,1,1,1
1638,52,46,"Female",6,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",14,2,"1 - High","1 - Present",4,2,1,1,1,1,1
1639,52,46,"Female",7,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",16,1,"1 - High","1 - Present",4,5,4,1,1,1,1
1640,52,46,"Female",8,"2 - Somewhat Expected","4 - Certainly Not","1 - cautious",11,2,"0 - Low","0 - None",1,2,4,1,0,0,0
1641,52,46,"Female",9,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",3,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1642,52,46,"Female",10,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",7,1,"0 - Low","1 - Present",3,4,1,1,0,1,0
1643,52,46,"Female",11,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",4,1,"0 - Low","1 - Present",3,4,1,1,0,1,0
1644,52,46,"Female",12,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",12,1,"1 - High","0 - None",2,1,1,1,1,0,0
1645,52,46,"Female",13,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",10,1,"0 - Low","1 - Present",3,5,1,1,0,1,0
1646,52,46,"Female",14,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",1,1,"1 - High","1 - Present",4,5,3,1,1,1,1
